2023-05-29T17:05:39Z
 
Index_No.    Distance
1214      1.986481
1214      1.986157
1214      1.98528
1214      1.985163
1214      1.984985
1214      1.985022
1214      1.985051
1214      1.985258
1214      1.985258
1214      1.986318
1214      1.988431
1214      1.988431
1214      1.989625
1214      1.992237
1214      1.993679
1214      1.995038
1214      1.996277
1214      1.996277
1214      1.999026
1214      2.000767
1214      2.001685
1214      2.002423
1214      2.003008
1214      2.003633
1214      2.004131
1214      2.00477
1214      2.005219
1214      2.005784
1214      2.00642
1214      2.006963
1214      2.007641
1214      2.007943
1214      2.007943
1214      2.008536
1214      2.009945
1214      2.009945
1214      2.011996
1214      2.0128
1214      2.013505
1214      2.013425
1214      2.014336
1214      2.015086
1214      2.015854
1214      2.016357
1214      2.017231
1214      2.017231
1214      2.019055
1214      2.019172
1214      2.019581
1214      2.019581
1214      2.021048
1214      2.022088
1214      2.022278
1214      2.022706
1214      2.022706
1214      2.025523
1214      2.024071
1214      2.025403
1214      2.02625
1214      2.02697
1214      2.02771
1214      2.028198
1214      2.029301
1214      2.029852
1214      2.030608
1214      2.031199
1214      2.031507
1214      2.032891
1214      2.03231
1214      2.032965
1214      2.03344
1214      2.033757
1214      2.033854
1214      2.03419
1214      2.034693
1214      2.034312
1214      2.034312
1214      2.03443
1214      2.034562
1214      2.034947
1214      2.034927
1214      2.034919
1214      2.034803
1214      2.03466
1214      2.034386
1214      2.034386
1214      2.033996
1214      2.033403
1214      2.032802
1214      2.032379
1214      2.031622
1214      2.031622
1214      2.029155
1214      2.027183
1214      2.025256
1214      2.021362
1214      2.021179
1214      2.014434
1214      2.007676
1214      2.005659
1214      2.005659
1214      1.994724
1214      1.989253
1214      1.983595
1214      1.977849
1214      1.971824
1214      1.965482
1214      1.957199
1214      1.943665
1214      1.943665
1214      1.931422
1214      1.923948
1214      1.91673
1214      1.91673
1214      1.909429
1214      1.894318
1214      1.886802
1214      1.873269
1214      1.873269
1214      4.483004
1214      4.436129
1214      4.483532
1214      4.523505
1214      4.57409
1214      4.635028
1214      4.697946
1214      4.731159
1214      4.797831
1214      4.852593
1214      4.915663
1214      4.98055
1214      5.046831
1214      5.114714
1214      5.183498
1214      5.253054
1214      5.324283
1214      5.39624
1214      5.473624
1214      5.537705
1214      5.607689
1214      5.676631
1214      5.743768
1214      5.8085
1214      5.873255
1214      5.934913
1214      5.99239
1214      6.048969
1214      6.095196
1214      6.122471
1214      6.140135
1214      6.110472
1214      6.062701
1214      5.986976
1214      5.925258
1214      5.881836
1214      5.789666
1214      5.704615
1214      5.570203
1214      5.498078
1214      5.421274
1214      5.34436
1214      5.26633
1214      5.185267
1214      5.089708
1214      4.929189
1214      4.920859
1214      4.759344
1214      4.67011
1214      4.589212
1214      4.502561
1214      4.339169
1214      4.277258
1214      4.204151
1214      4.137567
1214      4.05185
1214      3.977322
1214      3.911899
1214      3.843359
1214      3.767672
1214      3.705971
1214      3.664776
1214      3.484874
1214      3.401196
1214      3.335174
1214      3.330075
1214      3.187402
1214      3.184772
1214      3.079262
1214      2.936778
1214      2.852643
1214      2.697424
1214      2.626432
1214      2.565018
1214      2.561579
1214      2.434002
1214      2.375409
1214      2.320259
1214      2.259
1214      2.206018
1214      2.165375
1214      2.093571
1214      2.041054
1214      2.039507
1214      1.955558
1214      1.913098
1214      1.870721
1214      1.821293
1214      1.75252
1214      1.604702
1214      1.563519
1214      1.485757
1214      1.483683
1214      1.370573
1214      1.367204
1214      1.208851
1214      1.191648
1214      1.037107
1214      0.9859833
1214      0.9630061
1214      0.9169525
1214      0.8397288
1214      0.8374127
1214      0.7545204
1214      0.7392189
1214      0.6815528
1214      0.5652503
1214      0.5651647
1214      0.5908679
1214      0.563495
1214      0.5692506
1214      0.5692506
1214      0.5884284
1214      0.5932665
1214      0.3859811
1214      0.3432428
1214      0.3202511
1214      0.2959147
1214      0.2752112
1214      0.2536407
1214      0.251131
1214      0.2214457
1214      0.2082588
1214      0.1942249
1214      0.1917487
1214      0.2049613
1214      0.2102784
1214      0.2161878
1214      0.2317441
1214      0.230579
1214      0.2256156
1214      0.2645508
1214      0.2895976
1214      0.3391171
1214      0.3668091
1214      0.3958859
1214      0.4227286
1214      0.4486117
1214      0.4551486
1214      0.4560768
1214      0.5377833
1214      0.5687838
1214      0.5988746
1214      0.6303698
1214      0.67624
1214      0.6966711
1214      0.7178361
1214      0.7296506
1214      0.729384
1214      0.7317092
1214      0.7284439
1214      0.8418756
1214      0.8119202
1214      0.8074374
1214      0.8043172
1214      0.7951146
1214      0.7795256
1214      0.7789257
1214      0.7755706
1214      0.7741526
1214      0.7759858
1214      0.7744347
1214      0.772715
1214      0.7699657
1214      0.7641737
1214      0.7604766
1214      0.7591664
1214      0.7515739
1214      0.7456362
1214      0.7419772
1214      0.7388734
1214      0.7331029
1214      0.7291438
1214      0.7212961
1214      0.7172365
1214      0.7109575
1214      0.7067213
1214      0.7023191
1214      0.6970547
1214      0.693516
1214      0.6899354
1214      0.6840393
1214      0.6796758
1214      0.6755869
1214      0.6710837
1214      0.6665921
1214      0.6607184
1214      0.6496685
1214      0.6474083
1214      0.6481992
1214      0.6452476
1214      0.6421639
1214      0.6402141
1214      0.6402141
1214      0.6387884
1214      0.6304638
1214      0.6238711
1214      0.620138
1214      0.6149044
1214      0.606943
1214      0.6026601
1214      0.5992581
1214      0.5965579
1214      0.5965579
1214      0.5946002
1214      0.5841598
1214      0.5805333
1214      0.5783627
1214      0.5749903
1214      0.5692884
1214      0.5682432
1214      0.5678625
1214      0.567472
1214      0.5673619
1214      0.5671431
1214      0.566524
1214      0.5667578
1214      0.5660673
1214      0.5626816
1214      0.5630767
1214      0.5640545
1214      0.5673531
1214      0.5687327
1214      0.572575
1214      0.5716767
1214      0.5698876
1214      0.5655135
1214      0.5650547
1214      0.5651824
1214      0.5615644
1214      0.5637482
1214      0.5633476
1214      0.5613577
1214      0.5612746
1214      0.5610837
1214      0.5618095
1214      0.5596489
1214      0.5535953
1214      0.551904
1214      0.5566908
1214      0.555779
1214      0.5502672
1214      0.5454968
1214      0.5463936
1214      0.5431981
1214      0.5392732
1214      0.5375816
1214      0.5361058
1214      0.5347103
1214      0.534197
1214      0.5357211
1214      0.5346892
1214      0.535932
1214      0.5362173
1214      0.5326955
1214      0.5312854
1214      0.5223438
1214      0.4691492
1214      0.4156186
1214      0.3625745
1214      0.3104767
1214      0.2606132
1214      0.2153641
1214      0.1773605
1214      0.1517831
1214      0.1455576
1214      0.1615772
1214      0.1942424
1214      0.2363665
1214      0.284618
1214      0.3359878
1214      0.3903624
1214      0.4459599
1214      0.5033169
1214      0.5622171
1214      0.6212732
1214      0.6810522
1214      0.7418382
1214      0.8055847
1214      0.8691087
1214      0.9386566
1214      1.011271
1214      1.08215
1214      1.154826
1214      1.233995
1214      1.309641
1214      1.379133
1214      1.401565
1214      1.401103
1214      1.35829
1214      1.343254
1214      1.310898
1214      1.272943
1214      1.232876
1214      1.296862
1214      1.270833
1214      1.182785
1214      1.154186
1214      1.11671
1214      1.116805
1214      1.106876
1214      1.01979
1214      0.9385089
1214      0.8930323
1214      0.8325652
1214      0.8325652
1214      0.7994333
1214      0.6416245
1214      0.5839939
1214      0.5830484
1214      0.5251481
1214      0.4016078
1214      0.3356931
1214      0.2535897
1214      0.2508762
1214      0.1344029
1214      0.1382898
1214      0.1386163
1214      0.1655956
1214      0.258918
1214      0.2618372
1214      0.3058698
1214      0.3548881
1214      0.3580284
1214      0.5239844
1214      0.5853761
1214      0.6377031
1214      0.676026
1214      0.6779615
1214      0.7819179
1214      0.8240526
1214      0.8709608
1214      0.9146594
1214      1.021833
1214      1.066614
1214      1.054787
1214      1.030372
1214      1.098521
1214      1.096658
1214      1.095173
1214      1.108727
1214      1.108942
1214      1.117511
1214      1.110925
1214      1.101297
1214      1.083342
1214      1.067432
1214      1.06675
1214      1.062057
1214      1.055636
1214      1.055636
1214      1.053194
1214      1.040251
1214      1.030317
1214      1.018395
1214      1.006268
1214      0.9935579
1214      0.9792547
1214      0.963191
1214      0.9461663
1214      0.9236969
1214      0.8940689
1214      0.8631487
1214      0.8304889
1214      0.7934922
1214      0.7521762
1214      0.7064005
1214      0.6590917
1214      0.6081934
1214      0.5553871
1214      0.5004482
1214      0.4442064
1214      0.3879462
1214      0.3312404
1214      0.2752118
1214      0.2213044
1214      0.1710017
1214      0.135855
1214      0.1395814
1214      0.1877489
1214      0.2587787
1214      0.3498183
1214      0.461242
1214      0.4613144
1214      0.4620318
1214      0.4646172
1214      0.469319
1214      0.4710122
1214      0.4722231
1214      0.4728556
1214      0.472939
1214      0.4733416
1214      0.4731809
1214      0.4726033
1214      0.4718959
1214      0.4716571
1214      0.4704679
1214      0.4704679
1214      0.4687406
1214      0.4600408
1214      0.4588458
1214      0.4556356
1214      0.4525063
1214      0.4504274
1214      0.4492691
1214      0.4429508
1214      0.4391872
1214      0.4333421
1214      0.4300619
1214      0.4265859
1214      0.4226612
1214      0.4169902
1214      0.4143234
1214      0.4137959
1214      0.4103921
1214      0.4057583
1214      0.4010402
1214      0.3987161
1214      0.39608
1214      0.3930888
1214      0.3887937
1214      0.3838373
1214      0.3825582
1214      0.3784958
1214      0.3784066
1214      0.3777764
1214      0.3765965
1214      0.3741651
1214      0.3685863
1214      0.3713013
1214      0.3708146
1214      0.3708146
1214      0.3703769
1214      0.3682056
1214      0.3682056
1214      0.3678039
1214      0.3657451
1214      0.3646864
1214      0.3624517
1214      0.3596694
1214      0.359443
1214      0.3563696
1214      0.3405479
1214      0.3156306
1214      0.2897698
1214      0.2635368
1214      0.236406
1214      0.2090835
1214      0.1834825
1214      0.1619645
1214      0.1462177
1214      0.1407364
1214      0.1493253
1214      0.1493443
1214      0.1493671
1214      0.1488832
1214      0.1490258
1214      0.1488871
1214      0.1488871
1214      0.1487516
1214      0.148368
1214      0.1487669
1214      0.1485561
1214      0.1481615
1214      0.1482746
1214      0.1479284
1214      0.1485049
1214      0.1485049
1214      0.1486787
1214      0.1490491
1214      0.1497172
1214      0.1501331
1214      0.1514331
1214      0.1528814
1214      0.1534064
1214      0.1547828
1214      0.1540398
1214      0.1546633
1214      0.1570979
1214      0.1578137
1214      0.158507
1214      0.1583086
1214      0.1591786
1214      0.1598144
1214      0.1604246
1214      0.1604246
1214      0.163002
1214      0.163203
1214      0.1619116
1214      0.1620135
1214      0.1619844
1214      0.1619844
1214      0.1628401
1214      0.1638402
1214      0.1641085
1214      0.1637678
1214      0.1623884
1214      0.1623034
1214      0.1631083
1214      0.1631657
1214      0.1629576
1214      0.1614139
1214      0.1611941
1214      0.1608481
1214      0.160705
1214      0.160679
1214      0.160679
1214      0.1587553
1214      0.1577743
1214      0.1569295
1214      0.1575399
1214      0.1575399
1214      0.156678
1214      0.1561235
1214      0.155443
1214      0.1548414
1214      0.1543396
1214      0.1533154
1214      0.152799
1214      0.1507957
1214      0.1502781
1214      0.1497304
1214      0.1489119
1214      0.1478535
1214      0.1472455
1214      0.1458481
1214      0.1449009
1214      0.1446124
1214      0.1450606
1214      0.1432067
1214      0.1418836
1214      0.1409875
1214      0.1397881
1214      0.1385929
1214      0.1361807
1214      0.1356919
1214      0.1327254
1214      0.1339701
1214      0.1319651
1214      0.13103
1214      0.1298638
1214      0.1289227
1214      0.1278684
1214      0.1269756
1214      0.1256694
1214      0.1233319
1214      0.1220688
1214      0.1208671
1214      0.1196485
1214      0.1196485
1214      0.1186264
1214      0.1186264
1214      0.1154112
1214      0.114203
1214      0.1132901
1214      0.1123839
1214      0.1103109
1214      0.1097117
1214      0.1084878
1214      0.1079878
1214      0.1065919
1214      0.1058217
1214      0.104518
1214      0.102718
1214      0.102718
1214      0.1005268
1214      0.100064
1214      0.09903646
1214      0.09850693
1214      0.09850693
1214      0.09739409
1214      0.09600294
1214      0.09503171
1214      0.09419508
1214      0.09413941
1214      0.09413941
1214      0.09206453
1214      0.09117454
1214      0.09069037
1214      0.09047115
1214      0.08956549
1214      0.08922341
1214      0.08906965
1214      0.08906965
1214      0.08839034
1214      0.08864361
1214      0.08777405
1214      0.08777405
1214      0.08726057
1214      0.08702017
1214      0.08668853
1214      0.08627135
1214      0.08621946
1214      0.08605441
1214      0.08589713
1214      0.08570008
1214      0.08567212
1214      0.08548192
1214      0.08533282
1214      0.08506894
1214      0.08503523
1214      0.0849484
441      6.627187
441      6.626939
441      6.626854
441      6.627405
441      6.627405
441      6.627712
441      6.627894
441      6.627964
441      6.627988
441      6.627959
441      6.627956
441      6.627684
441      6.627703
441      6.627815
441      6.62798
441      6.62794
441      6.627833
441      6.627751
441      6.627461
441      6.627369
441      6.627492
441      6.627462
441      6.627692
441      6.627785
441      6.627944
441      6.628022
441      6.628129
441      6.589141
441      6.551051
441      6.513651
441      6.477108
441      6.4414
441      6.406804
441      6.373194
441      6.340539
441      6.308977
441      6.278523
441      6.248973
441      6.220414
441      6.192935
441      6.165844
441      6.139129
441      6.113892
441      6.090523
441      6.069127
441      6.051265
441      6.040003
441      6.045586
441      6.049853
441      6.051921
441      6.056726
441      6.057207
441      6.060658
441      6.063705
441      6.067293
441      6.062678
441      6.065559
441      6.070423
441      6.06385
441      6.061447
441      6.060497
441      6.041959
441      6.016823
441      5.995983
441      5.972334
441      5.948476
441      5.922155
441      5.893713
441      5.864522
441      5.832134
441      5.790931
441      5.729262
441      5.690292
441      5.655867
441      5.649056
441      5.566455
441      5.518178
441      5.437521
441      5.399678
441      5.399678
441      5.381903
441      5.250861
441      5.197052
441      5.181492
441      5.181492
441      5.159083
441      5.057061
441      5.053913
441      4.988019
441      4.988019
441      4.988019
441      4.944708
441      4.847071
441      4.840839
441      4.83958
441      4.83958
441      4.83958
441      4.798051
441      4.845826
441      4.838115
441      4.843124
441      4.843124
441      4.81316
441      4.823904
441      4.828034
441      4.825072
441      4.825072
441      4.825072
441      4.825072
441      4.825072
441      4.779721
441      4.567862
441      4.566968
441      4.566079
441      4.565194
441      4.564315
441      4.542592
441      4.527446
441      4.515493
441      4.503556
441      4.486267
441      4.468255
441      4.448533
441      4.429174
441      4.409379
441      4.388844
441      4.368437
441      4.34816
441      4.329425
441      4.303611
441      4.275911
441      4.245164
441      4.214963
441      4.185318
441      4.160331
441      4.097678
441      4.030897
441      3.963134
441      3.898312
441      3.840159
441      3.743781
441      3.63589
441      3.619268
441      3.621432
441      3.582541
441      3.582541
441      3.586305
441      3.546972
441      3.541439
441      3.535915
441      3.536994
441      3.538096
441      3.532544
441      3.537047
441      3.537047
441      3.537268
441      3.551162
441      3.551651
441      3.559831
441      3.563045
441      3.568357
441      3.573742
441      3.573742
441      3.573742
441      3.570165
441      3.551411
441      3.552332
441      3.553958
441      3.555585
441      3.555174
441      3.554437
441      3.558141
441      3.561846
441      3.565551
441      3.564181
441      3.568095
441      3.572487
441      3.57733
441      3.582813
441      3.589692
441      3.599065
441      3.608446
441      3.609686
441      3.621692
441      3.637465
441      3.653336
441      3.661734
441      3.681731
441      3.717182
441      3.750673
441      3.795129
441      3.830011
441      3.904553
441      3.996551
441      4.121461
441      4.254991
441      4.254991
441      4.244471
441      4.376845
441      4.46015
441      4.46015
441      4.44586
441      4.579532
441      4.595473
441      4.618742
441      4.618742
441      4.618742
441      4.618742
441      4.598308
441      4.666927
441      4.666927
441      4.661877
441      4.712222
441      4.703122
441      4.690669
441      4.664938
441      4.643945
441      4.638288
441      4.557103
441      4.551684
441      4.447683
441      4.31758
441      4.247948
441      4.165346
441      4.15587
441      3.893779
441      3.886703
441      3.647442
441      3.647442
441      3.647442
441      3.636652
441      3.263894
441      3.158369
441      3.040237
441      2.910487
441      2.786518
441      2.786518
441      2.776498
441      2.323974
441      2.214379
441      2.114195
441      2.114195
441      2.107424
441      1.785636
441      1.708925
441      1.550545
441      1.550545
441      1.546688
441      1.345762
441      1.296173
441      1.194803
441      1.134886
441      1.095444
441      1.093548
441      1.000565
441      1.000565
441      1.000565
441      0.9959537
441      0.8002456
441      0.7841359
441      0.7959694
441      0.7959694
441      0.7959694
441      0.7959694
441      0.7948946
441      0.7892076
441      0.7874982
441      0.7874982
441      0.7874982
441      0.7874982
441      0.7859165
441      0.7782692
441      0.7791411
441      0.7810589
441      0.7829914
441      0.7849384
441      0.7859357
441      0.788029
441      0.7902167
441      0.7927439
441      0.7953226
441      0.7979524
441      0.800034
441      0.8014681
441      0.8034312
441      0.805974
441      0.8086479
441      0.810608
441      0.8112115
441      0.8111867
441      0.8113546
441      0.8104946
441      0.8047063
441      0.7947412
441      0.7822078
441      0.7689809
441      0.7491174
441      0.7297324
441      0.7108649
441      0.6903774
441      0.6235074
441      0.5532813
441      0.5306676
441      0.5306676
441      0.5306676
441      0.5302315
441      0.5264076
441      0.5176699
441      0.5152609
441      0.5152609
441      0.5145533
441      0.5106521
441      0.5083793
441      0.5052785
441      0.5001729
441      0.4980237
441      0.4937716
441      0.4901431
441      0.4901431
441      0.4901431
441      0.4901431
441      0.4867937
441      0.46874
441      0.4571429
441      0.4455779
441      0.4316971
441      0.4170829
441      0.4011613
441      0.3850961
441      0.3691253
441      0.3532616
441      0.3375203
441      0.3187813
441      0.3000848
441      0.2820227
441      0.2641973
441      0.2466598
441      0.2294765
441      0.211071
441      0.1943049
441      0.1776497
441      0.1619881
441      0.1471983
441      0.1335687
441      0.1199162
441      0.1083562
441      0.09805489
441      0.08953998
441      0.08388093
441      0.08218079
441      0.09359147
441      0.1175396
441      0.1442654
441      0.1442654
441      0.1442654
441      0.1451836
441      0.149868
441      0.1500458
441      0.1497401
441      0.1497401
441      0.1500044
441      0.1509399
441      0.1486153
441      0.1480594
441      0.1476847
441      0.1458143
441      0.1447331
441      0.1388388
441      0.1353851
441      0.1340893
441      0.1342404
441      0.1337152
441      0.1337152
441      0.1337152
441      0.1330864
441      0.1300499
441      0.1289546
441      0.1266928
441      0.1266928
441      0.1266928
441      0.126515
441      0.1253982
441      0.1242598
441      0.1239436
441      0.1223746
441      0.1223746
441      0.1208385
441      0.1131513
441      0.1115352
441      0.1103186
441      0.1103186
441      0.1103186
441      0.1095559
441      0.1059841
441      0.1051666
441      0.1044587
441      0.1044587
441      0.1044587
441      0.1029858
441      0.09599944
441      0.09454373
441      0.09454373
441      0.09454373
441      0.09454373
441      0.09358626
441      0.0884097
441      0.08458478
441      0.08284318
441      0.08284318
441      0.08284318
441      0.08121337
441      0.07384036
441      0.07277106
441      0.07030132
441      0.06969713
441      0.06875684
441      0.06468444
441      0.06423636
441      0.0636698
441      0.06212758
441      0.06129845
441      0.06129845
441      0.06095891
441      0.06123814
441      0.06123814
441      0.06170217
441      0.06166157
441      0.06164372
441      0.06164372
441      0.06164372
441      0.06164372
441      0.06164372
441      0.06329822
441      0.06329822
441      0.06329822
441      0.06329822
441      0.06621424
441      0.06621424
441      0.06767397
441      0.06767397
441      0.06767397
441      0.06767397
441      0.07188936
441      0.07283475
441      0.07355633
441      0.07355633
441      0.07355633
441      0.07355633
441      0.07761137
441      0.07836046
441      0.07930075
441      0.07930075
441      0.07930075
441      0.08215174
441      0.08319752
441      0.08484083
441      0.08607905
441      0.08828697
441      0.0896901
441      0.09102086
441      0.09230332
441      0.09367447
441      0.09367447
441      0.09367447
441      0.09367447
441      0.09947454
441      0.1029314
441      0.1048472
441      0.1048472
441      0.1048472
441      0.1048472
441      0.1068578
441      0.1130925
441      0.1149778
441      0.1149778
441      0.1178628
441      0.1188204
441      0.1211067
441      0.1219507
441      0.1225607
441      0.1230282
441      0.1234835
441      0.123746
441      0.123746
441      0.123746
441      0.123746
441      0.123746
441      0.1217766
441      0.1208103
441      0.1197854
441      0.1197854
441      0.1173749
441      0.1162372
441      0.1142922
441      0.1142922
441      0.1142922
441      0.1142922
441      0.1142922
441      0.1078445
441      0.1066195
441      0.1053641
441      0.1053641
441      0.1053641
441      0.1053641
441      0.1004404
441      0.0979
441      0.0979
441      0.0979
441      0.0979
441      0.0979
441      0.09180095
441      0.09180095
441      0.08980417
441      0.08980417
441      0.08980417
441      0.08717711
441      0.08684322
441      0.08648386
441      0.08648386
441      0.08648386
441      0.08648386
441      0.08648386
441      0.08643024
441      0.08688941
441      0.08688941
441      0.08688941
441      0.08688941
441      0.08688941
441      0.0881368
441      0.08832464
441      0.08875351
441      0.08875351
441      0.08875351
441      0.08875351
441      0.08958083
441      0.08957753
441      0.08957753
441      0.08957753
441      0.08957753
441      0.0898718
441      0.08969745
441      0.08953929
441      0.08947919
441      0.08947919
441      0.08947919
441      0.08947919
441      0.08930505
441      0.08907671
441      0.08907671
441      0.08859816
441      0.08859816
441      0.08859816
441      0.08822661
441      0.08804365
441      0.0880063
441      0.08830698
441      0.08830698
441      0.08830698
441      0.08830698
441      0.08886293
2200      7.06927
2200      7.06927
2200      7.06927
2200      7.069359
2200      7.070246
2200      7.06977
2200      7.06977
2200      7.06976
2200      7.069767
2200      7.069676
2200      7.069676
2200      7.069761
2200      7.069701
2200      7.069701
2200      7.069701
2200      7.069701
2200      7.069479
2200      7.069307
2200      7.069307
2200      7.069307
2200      7.069307
2200      7.069307
2200      7.069436
2200      7.069406
2200      7.069123
2200      7.069074
2200      7.069007
2200      6.952106
2200      6.952677
2200      6.955682
2200      6.955124
2200      6.953297
2200      6.953539
2200      6.952978
2200      6.952978
2200      6.952978
2200      6.952978
2200      6.952905
2200      6.951896
2200      6.948768
2200      6.949286
2200      6.949152
2200      6.948485
2200      6.948485
2200      6.948476
2200      6.948431
2200      6.948431
2200      6.948431
2200      6.948349
2200      6.94781
2200      6.946955
2200      6.945806
2200      6.945806
2200      6.945806
2200      6.944718
2200      6.939299
2200      6.939315
2200      6.938888
2200      6.938888
2200      6.938888
2200      6.93827
2200      6.93518
2200      6.93518
2200      6.93518
2200      6.93518
2200      6.934171
2200      6.928939
2200      6.927964
2200      6.92744
2200      6.926297
2200      6.926297
2200      6.926297
2200      6.925216
2200      6.919392
2200      6.916746
2200      6.914047
2200      6.914047
2200      6.914047
2200      6.912117
2200      6.902009
2200      6.899679
2200      6.899493
2200      6.898567
2200      6.898567
2200      6.897901
2200      6.894374
2200      6.893388
2200      6.841044
2200      6.789641
2200      6.739924
2200      6.692586
2200      6.64355
2200      6.595429
2200      6.549676
2200      6.506341
2200      6.470229
2200      6.43028
2200      6.394997
2200      6.359776
2200      6.333387
2200      6.307271
2200      6.285739
2200      6.266661
2200      6.252241
2200      6.2517
2200      6.247815
2200      6.253181
2200      6.262428
2200      6.276993
2200      6.297824
2200      6.325086
2200      6.360745
2200      6.401749
2200      6.449192
2200      6.500856
2200      6.561835
2200      6.623428
2200      6.630295
2200      6.630584
2200      6.618932
2200      6.621393
2200      6.61371
2200      6.608027
2200      6.600861
2200      6.591838
2200      6.593536
2200      6.577023
2200      6.567639
2200      6.563496
2200      6.55298
2200      6.541426
2200      6.536143
2200      6.531739
2200      6.527141
2200      6.528013
2200      6.520426
2200      6.515841
2200      6.519613
2200      6.516125
2200      6.510633
2200      6.508454
2200      6.514389
2200      6.504872
2200      6.505446
2200      6.50668
2200      6.500213
2200      6.500417
2200      6.500581
2200      6.501206
2200      6.502899
2200      6.503451
2200      6.502016
2200      6.502429
2200      6.497041
2200      6.4958
2200      6.497077
2200      6.49656
2200      6.495105
2200      6.497843
2200      6.492553
2200      6.491464
2200      6.490098
2200      6.489175
2200      6.488127
2200      6.485036
2200      6.484681
2200      6.483604
2200      6.48352
2200      6.483364
2200      6.483397
2200      6.486052
2200      6.484254
2200      6.482846
2200      6.486554
2200      6.486169
2200      6.486642
2200      6.485485
2200      6.485463
2200      6.483598
2200      6.484478
2200      6.479407
2200      6.475973
2200      6.472834
2200      6.46831
2200      6.463193
2200      6.453735
2200      6.443124
2200      6.43459
2200      6.429874
2200      6.419164
2200      6.403371
2200      6.40721
2200      6.322934
2200      6.261909
2200      6.253553
2200      6.225801
2200      6.196145
2200      6.164172
2200      6.129976
2200      6.08175
2200      6.014666
2200      5.974068
2200      5.931109
2200      5.886109
2200      5.839218
2200      5.800488
2200      5.776802
2200      5.675295
2200      5.615254
2200      5.556317
2200      5.489859
2200      5.403223
2200      5.264719
2200      5.185008
2200      5.11917
2200      5.095041
2200      4.925745
2200      4.819155
2200      4.617384
2200      4.50449
2200      4.386344
2200      4.26339
2200      4.13865
2200      4.024431
2200      4.004114
2200      3.742057
2200      3.59762
2200      3.317282
2200      3.158949
2200      3.015178
2200      2.849155
2200      2.690142
2200      2.529558
2200      2.372982
2200      2.222098
2200      2.076314
2200      1.937313
2200      1.689403
2200      1.567695
2200      1.440561
2200      1.320324
2200      1.215394
2200      1.10428
2200      1.011363
2200      0.9116158
2200      0.7637129
2200      0.696035
2200      0.6326106
2200      0.5793975
2200      0.5352736
2200      0.4961791
2200      0.4641345
2200      0.4641345
2200      0.4580694
2200      0.3864933
2200      0.3256849
2200      0.2944646
2200      0.2647998
2200      0.2362635
2200      0.2107945
2200      0.1899841
2200      0.1868912
2200      0.1461671
2200      0.09683348
2200      0.08222122
2200      0.06466448
2200      0.05423233
2200      0.05094197
2200      0.04782328
2200      0.04696889
2200      0.04637033
2200      0.03574216
2200      0.02916404
2200      0.02798489
2200      0.03083411
2200      0.03796724
2200      0.05426218
2200      0.0549081
2200      0.05887773
2200      0.06306666
2200      0.06788842
2200      0.07583649
2200      0.08003368
2200      0.08391231
2200      0.08800377
2200      0.09235783
2200      0.09729614
2200      0.1025893
2200      0.1064747
2200      0.1086343
2200      0.1203841
2200      0.1238098
2200      0.126048
2200      0.1285625
2200      0.1307962
2200      0.1328265
2200      0.1340108
2200      0.1352614
2200      0.1358006
2200      0.1385466
2200      0.1387435
2200      0.1387216
2200      0.1391542
2200      0.1388825
2200      0.1391728
2200      0.139295
2200      0.1390682
2200      0.1387104
2200      0.1367459
2200      0.1356005
2200      0.1340321
2200      0.1323833
2200      0.1312366
2200      0.1302233
2200      0.1294516
2200      0.1290773
2200      0.1292217
2200      0.1296186
2200      0.1303715
2200      0.1312644
2200      0.1323323
2200      0.1338001
2200      0.1363689
2200      0.1392511
2200      0.1424038
2200      0.1458195
2200      0.1502692
2200      0.1526613
2200      0.1549516
2200      0.1574472
2200      0.1601294
2200      0.1628669
2200      0.1653674
2200      0.1670936
2200      0.1684042
2200      0.1684042
2200      0.167524
2200      0.1643758
2200      0.164428
2200      0.164278
2200      0.1641056
2200      0.1637074
2200      0.1637074
2200      0.1637074
2200      0.1633192
2200      0.1630419
2200      0.1627825
2200      0.1624948
2200      0.1621896
2200      0.1618652
2200      0.1614913
2200      0.1612107
2200      0.1609811
2200      0.1603741
2200      0.1601361
2200      0.1598274
2200      0.1594516
2200      0.1590588
2200      0.1585605
2200      0.1580649
2200      0.157308
2200      0.1566461
2200      0.155137
2200      0.154313
2200      0.1534303
2200      0.1526043
2200      0.1515355
2200      0.1505594
2200      0.1495384
2200      0.1483856
2200      0.147073
2200      0.147073
2200      0.1429661
2200      0.1414286
2200      0.1398442
2200      0.1382958
2200      0.136631
2200      0.1349428
2200      0.133105
2200      0.1312819
2200      0.1312819
2200      0.1254558
2200      0.1233053
2200      0.1210696
2200      0.1185801
2200      0.1160791
2200      0.1133915
2200      0.1109475
2200      0.1048765
2200      0.1048765
2200      0.09886315
2200      0.09886315
2200      0.0959347
2200      0.09273516
2200      0.08714764
2200      0.08423974
2200      0.08145017
2200      0.07605647
2200      0.07605647
2200      0.07074667
2200      0.06803314
2200      0.06544774
2200      0.06287136
2200      0.06034263
2200      0.05798574
2200      0.05560946
2200      0.05109411
2200      0.05109411
2200      0.05109411
2200      0.04711984
2200      0.0437699
2200      0.04248821
2200      0.04135076
2200      0.04054258
2200      0.03981569
2200      0.03936412
2200      0.03885073
2200      0.03885073
2200      0.03773177
2200      0.03745344
2200      0.03727565
2200      0.03725692
2200      0.03740772
2200      0.03755175
2200      0.03858221
2200      0.03923738
