2023-04-12T14:41:08Z
 
Index No.     Position.x      Position.y      Position.z
2381      -0.5034975      0.4444143      -0.6055743
2381      -0.503316      0.4555175      -0.609201
2381      -0.5031108      0.4671624      -0.6127629
2381      -0.5027057      0.4791142      -0.6161931
2381      -0.5022105      0.4915676      -0.6195368
2381      -0.5020726      0.4966886      -0.6212215
2381      -0.5009932      0.5171381      -0.6257503
2381      -0.5004042      0.5305108      -0.6287309
2381      -0.4997179      0.5439374      -0.6314615
2381      -0.4985791      0.5652022      -0.6346238
2381      -0.4978298      0.5791863      -0.6368511
2381      -0.4969871      0.5932009      -0.6389828
2381      -0.4960678      0.6073608      -0.6410078
2381      -0.4951124      0.6215158      -0.6428775
2381      -0.4947113      0.6309512      -0.6453853
2381      -0.4927473      0.6529369      -0.6473011
2381      -0.4915248      0.668246      -0.6494635
2381      -0.4902121      0.6831955      -0.6515
2381      -0.4880609      0.7024526      -0.6533355
2381      -0.4867156      0.716317      -0.65531
2381      -0.4861653      0.7258231      -0.6574714
2381      -0.4848472      0.7392756      -0.6594896
2381      -0.4828875      0.7556057      -0.6613336
2381      -0.4822838      0.7651241      -0.6634087
2381      -0.4803957      0.7800368      -0.6653824
2381      -0.4784238      0.7935148      -0.6673816
2381      -0.4777519      0.8030381      -0.6693951
2381      -0.4764707      0.814115      -0.6715556
2381      -0.4751246      0.8249278      -0.6737047
2381      -0.4732093      0.8361598      -0.6762825
2381      -0.471918      0.8461522      -0.6786474
2381      -0.4706334      0.8558904      -0.680995
2381      -0.4692877      0.865369      -0.6834512
2381      -0.4679965      0.874833      -0.6860363
2381      -0.4665724      0.8840028      -0.6885614
2381      -0.4650897      0.8930851      -0.6911808
2381      -0.4635826      0.9021186      -0.6939374
2381      -0.4619599      0.9109654      -0.6966961
2381      -0.4591717      0.9187919      -0.700212
2381      -0.4570874      0.9272798      -0.7030287
2381      -0.4548188      0.9357531      -0.7059693
2381      -0.4537636      0.9451736      -0.7081857
2381      -0.4527087      0.9545923      -0.7104017
2381      -0.4462915      0.9604247      -0.7142516
2381      -0.4427183      0.9685513      -0.7169451
2381      -0.4361668      0.9753395      -0.7200235
2381      -0.4318106      0.9832357      -0.7227949
2381      -0.4272792      0.9909782      -0.7256693
2381      -0.4225416      0.9986137      -0.7287282
2381      -0.4175687      1.006074      -0.7319808
2381      -0.4123875      1.013412      -0.7354672
2381      -0.4103447      1.022594      -0.7379053
2381      -0.4083022      1.031773      -0.7403429
2381      -0.3960488      1.034401      -0.7473194
2381      -0.3901525      1.040991      -0.7518871
2381      -0.3842032      1.047431      -0.7567632
2381      -0.3749382      1.05083      -0.7643503
2381      -0.3688337      1.056835      -0.7698246
2381      -0.3627315      1.062741      -0.7753932
2381      -0.3565493      1.068795      -0.7810504
2381      -0.3533165      1.077374      -0.7842096
2381      -0.3440179      1.08099      -0.7924749
2381      -0.3377105      1.08703      -0.798189
2381      -0.3286713      1.0911      -0.8061391
2381      -0.3223658      1.097511      -0.8117491
2381      -0.3160127      1.103951      -0.8172317
2381      -0.3096918      1.110473      -0.8226442
2381      -0.3034633      1.117443      -0.8280388
2381      -0.2972335      1.124362      -0.8333777
2381      -0.2909933      1.131279      -0.8385581
2381      -0.2847634      1.138426      -0.8437504
2381      -0.2785944      1.145732      -0.8488476
2381      -0.2724096      1.153149      -0.8538077
2381      -0.266291      1.160718      -0.85867
2381      -0.2584782      1.168652      -0.8640587
2381      -0.2525035      1.176637      -0.8685337
2381      -0.2466747      1.184746      -0.8730558
2381      -0.2409584      1.192801      -0.8775339
2381      -0.2352725      1.20088      -0.8820298
2381      -0.2307792      1.208421      -0.886025
2381      -0.2241441      1.217084      -0.8909798
2381      -0.2186471      1.225232      -0.8955097
2381      -0.2132435      1.233184      -0.9000662
2381      -0.2071075      1.24149      -0.9052329
2381      -0.2018869      1.249231      -0.9098499
2381      -0.1973076      1.256685      -0.9138652
2381      -0.1921747      1.264388      -0.9185132
2381      -0.186492      1.272264      -0.9236782
2381      -0.1818946      1.279682      -0.9277182
2381      -0.1762054      1.28699      -0.9327216
2381      -0.1710437      1.29455      -0.9372324
2381      -0.1658541      1.301736      -0.9415895
2381      -0.160058      1.308794      -0.9461883
2381      -0.1549079      1.315865      -0.9504716
2381      -0.1496384      1.322779      -0.9547193
2381      -0.1444052      1.329532      -0.9589089
2381      -0.139181      1.336276      -0.9631896
2381      -0.1344519      1.343547      -0.9672728
2381      -0.128507      1.349269      -0.971541
2381      -0.1230446      1.355599      -0.9756558
2381      -0.1176566      1.361768      -0.9798757
2381      -0.1114092      1.366672      -0.9840664
2381      -0.1058958      1.372404      -0.9883318
2381      -0.1004074      1.378      -0.9925625
2381      -0.0948936      1.383453      -0.9968487
2381      -0.08936608      1.388693      -1.001175
2381      -0.08436364      1.395692      -1.005335
2381      -0.07831722      1.398638      -1.009966
2381      -0.07277405      1.403279      -1.014528
2381      -0.06721002      1.408008      -1.019088
2381      -0.06097916      1.410123      -1.023956
2381      -0.05521905      1.414271      -1.028537
2381      -0.0494872      1.418419      -1.033227
2381      -0.04372904      1.422672      -1.037916
2381      -0.03791428      1.426731      -1.04261
2381      -0.0319396      1.43063      -1.047357
2381      -0.02609921      1.434612      -1.052124
2381      -0.02024081      1.438498      -1.056942
2381      -0.01434624      1.442411      -1.061816
2381      -0.008063585      1.443975      -1.066857
2381      -0.002216369      1.448045      -1.071722
2381      0.003750622      1.452101      -1.076498
2381      0.009821653      1.456088      -1.081308
2381      0.01587734      1.460053      -1.086065
2381      0.02190685      1.464333      -1.090875
2381      0.02764422      1.470259      -1.095557
2381      0.03407755      1.472853      -1.100127
2381      0.04016247      1.477456      -1.104706
2381      0.0466322      1.481367      -1.108768
2381      0.05277666      1.48638      -1.112977
2381      0.05889547      1.49155      -1.117127
2381      0.06500071      1.496532      -1.121222
2381      0.07113546      1.501898      -1.125367
2381      0.07733303      1.507157      -1.129449
2381      0.08327872      1.512854      -1.134083
2381      0.0896666      1.517969      -1.137652
2381      0.09627348      1.522995      -1.141318
2381      0.1025804      1.52837      -1.14552
2381      0.1085979      1.534027      -1.150079
2381      0.1149526      1.53956      -1.15429
2381      0.1211712      1.544763      -1.158505
2381      0.1276084      1.550047      -1.162546
2381      0.1339227      1.555508      -1.166862
2381      0.1401076      1.560664      -1.171217
2381      0.1463184      1.566269      -1.17563
2381      0.1523954      1.571402      -1.180094
2381      0.1585244      1.57656      -1.184599
2381      0.164527      1.581544      -1.189112
2381      0.1705169      1.586815      -1.193586
2381      0.1764693      1.59212      -1.198052
2381      0.1823238      1.59746      -1.202513
2381      0.1880566      1.602812      -1.206887
2381      0.1937675      1.608239      -1.211235
2381      0.1993586      1.613311      -1.215585
2381      0.205029      1.618544      -1.219918
2381      0.2105675      1.623527      -1.224148
2381      0.2162222      1.628558      -1.228348
2381      0.2210858      1.632762      -1.232091
2381      0.2266484      1.637603      -1.23607
2381      0.2319636      1.642531      -1.240111
2381      0.2371869      1.646808      -1.244101
2381      0.2424342      1.651089      -1.24816
2381      0.2476667      1.655458      -1.252259
2381      0.252003      1.657984      -1.25609
2381      0.2571872      1.661591      -1.26028
2381      0.2622611      1.665222      -1.264719
2381      0.2661213      1.667601      -1.26823
2381      0.2698323      1.66957      -1.271867
2381      0.2734124      1.671414      -1.275491
2381      0.2770468      1.673023      -1.279175
2381      0.2804194      1.67456      -1.282899
2381      0.2851004      1.678472      -1.28654
2381      0.28596      1.674675      -1.290487
2381      0.289178      1.675946      -1.294234
2381      0.2923883      1.67684      -1.297908
2381      0.2968581      1.680345      -1.301542
2381      0.3000697      1.681544      -1.30508
2381      0.3030498      1.682645      -1.308535
2381      0.3045895      1.681767      -1.311233
2381      0.3073455      1.683297      -1.314175
2381      0.3115906      1.686463      -1.317725
2381      0.3112936      1.684888      -1.3186
2381      0.3154006      1.687905      -1.322063
2381      0.3178996      1.689378      -1.324491
2381      0.3186059      1.689084      -1.325947
2381      0.3207175      1.690284      -1.328346
2381      0.3227954      1.691581      -1.330753
2381      0.3248985      1.69234      -1.332957
2381      0.3267869      1.69346      -1.335182
2381      0.3287361      1.694349      -1.337299
2381      0.3306718      1.695109      -1.339313
2381      0.3308662      1.694039      -1.340229
2381      0.3328623      1.694499      -1.342298
2381      0.3348542      1.694924      -1.344375
2381      0.3369653      1.69515      -1.346557
2381      0.3391168      1.695383      -1.348749
2381      0.3412604      1.695499      -1.351014
2381      0.3435137      1.695454      -1.353217
2381      0.3456322      1.695562      -1.355382
2381      0.3467565      1.693882      -1.35685
2381      0.348997      1.693964      -1.358985
2381      0.3512656      1.694149      -1.361119
2381      0.353494      1.694446      -1.363271
2381      0.3557909      1.694569      -1.365445
2381      0.3579956      1.694887      -1.367585
2381      0.3602865      1.694979      -1.369702
2381      0.3624661      1.695088      -1.371861
2381      0.3646771      1.695363      -1.373974
2381      0.3676567      1.696861      -1.376648
2381      0.3686253      1.694589      -1.377506
2381      0.3710273      1.694662      -1.379552
2381      0.3734398      1.694777      -1.381658
2381      0.376323      1.696078      -1.384233
2381      0.3786427      1.696343      -1.38641
2381      0.3810096      1.696475      -1.388582
2381      0.3828605      1.69544      -1.390411
2381      0.385128      1.695493      -1.392679
2381      0.3879233      1.69662      -1.395191
2381      0.3891326      1.694832      -1.397436
2381      0.3913264      1.694931      -1.399893
2381      0.3935213      1.695056      -1.40246
2381      0.3957001      1.695179      -1.404946
2381      0.3977541      1.695525      -1.407515
2381      0.3998688      1.695745      -1.410119
2381      0.4019471      1.69619      -1.412733
2381      0.4041056      1.69655      -1.415381
2381      0.4062429      1.696963      -1.418065
2381      0.4078045      1.696897      -1.42116
2381      0.4098155      1.697409      -1.423995
2381      0.4118309      1.697981      -1.426827
2381      0.4138418      1.698292      -1.429678
2381      0.415816      1.698726      -1.432496
2381      0.4176168      1.699418      -1.435391
2381      0.4194263      1.70008      -1.438263
2381      0.4212163      1.700744      -1.441106
2381      0.4236552      1.701525      -1.443694
2381      0.4246147      1.702335      -1.446835
2381      0.4263279      1.702991      -1.449694
2381      0.4272167      1.70371      -1.453164
2381      0.4288949      1.704626      -1.456273
2381      0.4303573      1.705277      -1.459319
2381      0.4317585      1.706093      -1.462442
2381      0.4332671      1.706963      -1.46569
2381      0.4345227      1.707622      -1.468753
2381      0.4357823      1.70851      -1.471904
2381      0.437039      1.709306      -1.475183
2381      0.4373016      1.710271      -1.479001
2381      0.4384507      1.711101      -1.482288
2381      0.4395262      1.711962      -1.48569
2381      0.4406033      1.71273      -1.489071
2381      0.4416928      1.713626      -1.492593
2381      0.4426327      1.714189      -1.495912
2381      0.4435959      1.715055      -1.499496
2381      0.4446145      1.715752      -1.502981
2381      0.4446301      1.716407      -1.507253
2381      0.4456764      1.717071      -1.510846
2381      0.4465963      1.717965      -1.514397
2381      0.4475334      1.71875      -1.518025
2381      0.448554      1.719589      -1.521604
2381      0.4495395      1.720469      -1.525184
2381      0.4505566      1.721335      -1.528747
2381      0.4515789      1.722221      -1.532351
2381      0.451952      1.723351      -1.536542
2381      0.453575      1.724152      -1.53964
2381      0.4540494      1.72541      -1.543764
2381      0.4551985      1.726339      -1.547263
2381      0.4563021      1.727468      -1.550733
2381      0.4574592      1.728707      -1.554077
2381      0.4584197      1.730463      -1.557363
2381      0.4597665      1.731843      -1.56047
2381      0.4611576      1.733251      -1.563538
2381      0.4625236      1.734611      -1.566597
2381      0.4637693      1.736504      -1.569598
2381      0.465203      1.737749      -1.572627
2381      0.4667127      1.739118      -1.575771
2381      0.4681052      1.740086      -1.578778
2381      0.4696668      1.741091      -1.58183
2381      0.4712824      1.742085      -1.584912
2381      0.4729478      1.743125      -1.58801
2381      0.4744637      1.744092      -1.591134
2381      0.4762285      1.745153      -1.594135
2381      0.4783331      1.746223      -1.596949
2381      0.48023      1.747312      -1.599671
2381      0.4817747      1.748281      -1.602746
2381      0.4836331      1.749334      -1.605333
2381      0.485574      1.7506      -1.607337
2381      0.4871519      1.751739      -1.609699
2381      0.4884043      1.752816      -1.611165
2381      0.4898204      1.753756      -1.613208
2381      0.4913507      1.754742      -1.616153
2381      0.4918443      1.755703      -1.616841
2381      0.4928033      1.756491      -1.618627
2381      0.4936606      1.757294      -1.620407
2381      0.4951001      1.758265      -1.623222
2381      0.4959643      1.758917      -1.625112
2381      0.4943498      1.756396      -1.623176
2381      0.4938645      1.754987      -1.622828
2381      0.4933943      1.753547      -1.622583
2381      0.4929629      1.752005      -1.622582
2381      0.4929629      1.752005      -1.622582
2381      0.4918582      1.749341      -1.622924
2381      0.4911906      1.747963      -1.623019
2381      0.4903706      1.746667      -1.622927
2381      0.4894609      1.745352      -1.622751
2381      0.4885034      1.744275      -1.622485
2381      0.4875402      1.743289      -1.622156
2381      0.4857407      1.74183      -1.621436
2381      0.484883      1.741286      -1.621046
2381      0.484883      1.741286      -1.621046
2381      0.4829659      1.740663      -1.620342
2381      0.4819349      1.740484      -1.619826
2381      0.4808606      1.740354      -1.619198
2381      0.4798015      1.740288      -1.618532
2381      0.4787956      1.740412      -1.617799
2381      0.476702      1.740572      -1.616261
2381      0.4757521      1.740401      -1.615573
2381      0.4748259      1.740558      -1.614897
2381      0.4748259      1.740558      -1.614897
2381      0.4739078      1.74074      -1.614274
2381      0.4730546      1.740803      -1.613574
2381      0.4712729      1.741093      -1.612352
2381      0.4703967      1.741017      -1.611673
2381      0.4696018      1.741092      -1.61097
2381      0.4680514      1.741235      -1.609787
2381      0.4674289      1.741157      -1.609126
2381      0.4668021      1.741268      -1.608407
2381      0.4668021      1.741268      -1.608407
2381      0.4658439      1.741385      -1.606897
2381      0.4652969      1.741378      -1.606261
2381      0.4646881      1.741207      -1.604942
2381      0.4645164      1.741633      -1.604431
2381      0.464161      1.741216      -1.604005
2381      0.4640294      1.741149      -1.603511
2381      0.4635473      1.74083      -1.602692
2381      0.4633885      1.740786      -1.602275
2381      0.4632277      1.740507      -1.601973
2381      0.463091      1.740387      -1.601599
2381      0.4630036      1.74029      -1.601318
2381      0.4628472      1.740249      -1.600951
2381      0.4628472      1.740249      -1.600951
2381      0.4628162      1.740268      -1.600796
2381      0.4628322      1.740204      -1.60053
2381      0.4628115      1.740292      -1.60051
2381      0.4627879      1.740332      -1.600475
2381      0.4628122      1.740391      -1.600465
2381      0.4628361      1.740365      -1.600493
2381      0.4628652      1.740443      -1.600547
2381      0.462894      1.74051      -1.600658
2381      0.4630246      1.740666      -1.600854
2381      0.4630999      1.740674      -1.600909
2381      0.4631533      1.740767      -1.600981
2381      0.4632075      1.740855      -1.601063
2381      0.4632075      1.740855      -1.601063
2381      0.4633781      1.741179      -1.601311
2381      0.4634191      1.741359      -1.601438
2381      0.4634191      1.741359      -1.601438
2381      0.4635251      1.741555      -1.601424
2381      0.4637615      1.741413      -1.601459
2381      0.4641352      1.741502      -1.601543
2381      0.4641977      1.741498      -1.601439
2381      0.4641977      1.741498      -1.601439
2381      0.4645803      1.741328      -1.601139
2381      0.4647117      1.741306      -1.600928
2381      0.4648721      1.741181      -1.600702
2381      0.4649866      1.741351      -1.600362
2381      0.4651561      1.741283      -1.599983
2381      0.4655289      1.741673      -1.599271
2381      0.4656368      1.741855      -1.598681
2381      0.4656368      1.741855      -1.598681
2381      0.4659675      1.741908      -1.597733
2381      0.466136      1.742178      -1.59715
2381      0.4664683      1.742231      -1.595911
2381      0.4666454      1.742354      -1.595257
2381      0.4668241      1.742453      -1.594522
2381      0.4669505      1.742646      -1.593812
2381      0.4670619      1.742947      -1.593099
2381      0.4671761      1.743237      -1.592264
2381      0.4673306      1.743457      -1.591394
2381      0.467446      1.744127      -1.589578
2381      0.4675173      1.744509      -1.588623
2381      0.4675381      1.745445      -1.586578
2381      0.4676205      1.746043      -1.58552
2381      0.4674532      1.746503      -1.584454
2381      0.4673172      1.746823      -1.583358
2381      0.4670793      1.747607      -1.581325
2381      0.4670793      1.747607      -1.581325
2381      0.466744      1.748266      -1.579577
2381      0.4663756      1.748873      -1.577922
2381      0.4661694      1.749266      -1.577191
2381      0.4660164      1.749646      -1.57669
2381      0.4658699      1.749888      -1.576124
2381      0.4656891      1.750347      -1.575546
2381      0.465383      1.75129      -1.57464
2381      0.465383      1.75129      -1.57464
2381      0.4651023      1.752139      -1.573856
2381      0.4650767      1.752857      -1.573653
2381      0.4648276      1.753329      -1.573417
2381      0.4647002      1.754325      -1.573217
2381      0.4646069      1.754931      -1.573291
2381      0.4646108      1.75549      -1.573454
2381      0.4646599      1.756036      -1.573742
2381      0.4647132      1.756606      -1.574114
2381      0.4648665      1.757016      -1.574565
2381      0.4648665      1.757016      -1.574565
2381      0.4651768      1.757991      -1.576022
2381      0.4651768      1.757991      -1.576022
2381      0.4652678      1.758659      -1.577096
2381      0.4655097      1.75908      -1.578147
2381      0.4657457      1.759507      -1.579337
2381      0.4662415      1.760602      -1.582446
2381      0.4666359      1.760935      -1.584319
2381      0.4671674      1.761351      -1.586244
2381      0.4677907      1.761944      -1.588504
2381      0.4685179      1.762646      -1.590877
2381      0.4693471      1.763351      -1.593328
2381      0.4703003      1.764212      -1.596063
2381      0.4720193      1.766065      -1.601705
2381      0.473066      1.767048      -1.604717
2381      0.4740565      1.76831      -1.607779
2381      0.4751833      1.769545      -1.611062
2381      0.4764918      1.770988      -1.614254
2381      0.4776922      1.772527      -1.61744
2381      0.4776922      1.772527      -1.61744
2381      0.4802913      1.775262      -1.623775
2381      0.4816279      1.776812      -1.62691
2381      0.4844592      1.779578      -1.633352
2381      0.4858825      1.780731      -1.636625
2381      0.4872645      1.781983      -1.639884
2381      0.4887848      1.783063      -1.643267
2381      0.490077      1.783776      -1.646436
2381      0.4913745      1.784579      -1.649798
2381      0.4913745      1.784579      -1.649798
2381      0.4938892      1.785497      -1.656236
2381      0.4950241      1.785755      -1.65943
2381      0.4972712      1.785714      -1.665793
2381      0.4972712      1.785714      -1.665793
2381      0.4983569      1.785538      -1.668913
2381      0.5003748      1.785156      -1.675274
2381      0.5013118      1.784758      -1.678297
2381      0.5022137      1.784324      -1.681237
2381      0.5030121      1.783815      -1.684131
2381      0.503647      1.783358      -1.68699
2381      0.5043111      1.78267      -1.689771
2381      0.5053754      1.781356      -1.695274
2381      0.5053754      1.781356      -1.695274
2381      0.5058164      1.780587      -1.6981
2381      0.5064964      1.778947      -1.703772
2381      0.506726      1.778102      -1.706625
2381      0.5068781      1.777631      -1.709612
2381      0.5069278      1.776722      -1.712455
2381      0.506935      1.775896      -1.715403
2381      0.5069236      1.775183      -1.718263
2381      0.5067236      1.774012      -1.723822
2381      0.5065583      1.773576      -1.726426
2381      0.5063852      1.773164      -1.728952
2381      0.5063852      1.773164      -1.728952
2381      0.5061361      1.772401      -1.733674
2381      0.5059631      1.772161      -1.735826
2381      0.5058193      1.771929      -1.738037
2381      0.5058193      1.771929      -1.738037
2381      0.5053983      1.771528      -1.742194
2381      0.505138      1.771097      -1.745931
2381      0.5049245      1.771081      -1.747724
2381      0.5049245      1.771081      -1.747724
2381      0.5050715      1.771129      -1.749444
2381      0.5049207      1.770914      -1.751034
2381      0.5051853      1.770657      -1.754065
2381      0.5053315      1.77045      -1.75551
2381      0.5053315      1.77045      -1.75551
2381      0.5056343      1.770038      -1.758225
2381      0.5058219      1.769629      -1.760908
2381      0.5059261      1.769275      -1.762174
2381      0.5060093      1.76916      -1.763388
2381      0.506146      1.76876      -1.764524
2381      0.5062327      1.768646      -1.765721
2381      0.5063945      1.76834      -1.766772
2381      0.5066243      1.768054      -1.767777
2381      0.5066243      1.768054      -1.767777
2381      0.5068971      1.767586      -1.769669
2381      0.5073507      1.766942      -1.771281
2381      0.5074445      1.766813      -1.772136
2381      0.5076567      1.766555      -1.772907
2381      0.5078773      1.766184      -1.773637
2381      0.508126      1.766008      -1.774408
2381      0.5082054      1.765499      -1.775096
2381      0.5083617      1.765014      -1.775864
2381      0.508481      1.764651      -1.776555
2381      0.5086322      1.764042      -1.777216
2381      0.5088532      1.763237      -1.778754
2381      0.5088532      1.763237      -1.778754
2381      0.5091414      1.762449      -1.780234
2381      0.5094541      1.761778      -1.780868
2381      0.5096138      1.761529      -1.781598
2381      0.5097486      1.761287      -1.78228
2381      0.5098869      1.760881      -1.782862
2381      0.5099883      1.760599      -1.783478
2381      0.5099883      1.760599      -1.783478
2381      0.5103822      1.760147      -1.784493
2381      0.5106739      1.759688      -1.785131
2381      0.5108882      1.759431      -1.785512
2381      0.5112325      1.759265      -1.785867
2381      0.511487      1.759335      -1.7862
2381      0.5117712      1.759427      -1.786503
2381      0.5120177      1.759619      -1.786781
2381      0.5122331      1.759827      -1.78691
2381      0.5122331      1.759827      -1.78691
2381      0.5129145      1.760382      -1.787134
2381      0.5132513      1.760452      -1.787152
2381      0.5134987      1.760681      -1.787168
2381      0.5137447      1.760866      -1.787173
2381      0.5140229      1.761156      -1.787198
2381      0.5140578      1.761199      -1.787115
2381      0.5141472      1.761242      -1.787074
2381      0.5141867      1.76122      -1.787009
2381      0.5141867      1.76122      -1.787009
2381      0.5143059      1.760953      -1.786943
2381      0.5143483      1.760925      -1.786902
2381      0.5143625      1.76078      -1.786916
2381      0.5143601      1.760647      -1.786909
2381      0.5144405      1.760645      -1.78694
2381      0.5144393      1.760541      -1.786911
2381      0.5143453      1.760309      -1.786823
2381      0.5144258      1.760401      -1.786838
686      -0.4959054      0.3148219      -0.6451169
686      -0.4958477      0.3150135      -0.6452425
686      -0.4957836      0.3151368      -0.6452512
686      -0.4958229      0.3156175      -0.645251
686      -0.4958063      0.3158521      -0.6453456
686      -0.4958462      0.3159509      -0.6453764
686      -0.495972      0.3158725      -0.6453593
686      -0.4960222      0.3157173      -0.6453926
686      -0.4961002      0.3157672      -0.6454338
686      -0.4961002      0.3157672      -0.6454338
686      -0.4962675      0.3159195      -0.6455963
686      -0.4964805      0.3159647      -0.6456685
686      -0.4964907      0.3158436      -0.6457664
686      -0.4969115      0.3157589      -0.6459537
686      -0.4970879      0.3156288      -0.6460651
686      -0.4972719      0.3154751      -0.6461641
686      -0.4974161      0.3151822      -0.6462055
686      -0.4976549      0.3151035      -0.6462744
686      -0.4976549      0.3151035      -0.6462744
686      -0.4981111      0.3151271      -0.6463569
686      -0.498307      0.3152087      -0.6463566
686      -0.4985722      0.3154503      -0.6463491
686      -0.4990169      0.3156005      -0.6460323
686      -0.4991821      0.3157598      -0.6457317
686      -0.4994062      0.3160846      -0.6454002
686      -0.4996121      0.3163405      -0.6449146
686      -0.4997536      0.3165732      -0.6442592
686      -0.5000662      0.3172843      -0.6434966
686      -0.500279      0.3180002      -0.6425458
686      -0.5005625      0.318921      -0.6413317
686      -0.5009862      0.3198474      -0.6400411
686      -0.5014819      0.3209948      -0.6384212
686      -0.5031027      0.3234148      -0.6345748
686      -0.5043009      0.3247499      -0.6323317
686      -0.5056692      0.3260903      -0.6299564
686      -0.5075239      0.327377      -0.6272432
686      -0.5093421      0.3286871      -0.6244302
686      -0.5093421      0.3286871      -0.6244302
686      -0.51303      0.331541      -0.6179886
686      -0.5147749      0.3330988      -0.6142976
686      -0.5166211      0.3348593      -0.6104068
686      -0.5184351      0.3366368      -0.6063126
686      -0.5223239      0.340175      -0.5974687
686      -0.5244752      0.3421599      -0.5928473
686      -0.5266246      0.3439381      -0.5880847
686      -0.5287347      0.3459419      -0.5833072
686      -0.5287347      0.3459419      -0.5833072
686      -0.5326527      0.3499533      -0.5733968
686      -0.5344255      0.352245      -0.568477
686      -0.5363557      0.3542632      -0.5633587
686      -0.5381328      0.3567538      -0.558359
686      -0.5418907      0.3608543      -0.5479909
686      -0.5436597      0.3628435      -0.5427858
686      -0.5452689      0.3648197      -0.5378138
686      -0.54678      0.366779      -0.5328479
686      -0.54678      0.366779      -0.5328479
686      -0.5494198      0.3708405      -0.5232176
686      -0.5506558      0.3730772      -0.5185579
686      -0.5517858      0.375047      -0.5139853
686      -0.5527949      0.3772304      -0.509612
686      -0.5547696      0.380741      -0.5011859
686      -0.5555416      0.3823192      -0.4973141
686      -0.5561039      0.3836712      -0.4934074
686      -0.5564753      0.3853287      -0.4899258
686      -0.5564753      0.3853287      -0.4899258
686      -0.5567614      0.388399      -0.4831055
686      -0.5566801      0.3898082      -0.4798257
686      -0.556715      0.3906054      -0.4765406
686      -0.5564566      0.3920372      -0.473472
686      -0.5552809      0.3909128      -0.4673663
686      -0.5560607      0.3940632      -0.4648822
686      -0.555928      0.3943114      -0.4624926
686      -0.5558442      0.3944274      -0.4603202
686      -0.5558133      0.3942544      -0.4582087
686      -0.5558133      0.3942544      -0.4582087
686      -0.5556321      0.3932028      -0.4543703
686      -0.5555149      0.3919287      -0.4524788
686      -0.5555848      0.3906169      -0.4508237
686      -0.5554817      0.3873577      -0.4480023
686      -0.5554135      0.3853495      -0.4468279
686      -0.5552747      0.3833      -0.4461067
686      -0.5551035      0.3806626      -0.4454079
686      -0.5546623      0.3784846      -0.4450467
686      -0.5546623      0.3784846      -0.4450467
686      -0.553634      0.3738392      -0.4446042
686      -0.5531455      0.3713549      -0.4443049
686      -0.5524792      0.3691379      -0.4439207
686      -0.5513055      0.3649085      -0.4431825
686      -0.5507616      0.3631039      -0.4428382
686      -0.5503216      0.3615317      -0.4426533
686      -0.5498429      0.3602409      -0.4425147
686      -0.5496411      0.3591466      -0.442573
686      -0.5496411      0.3591466      -0.442573
686      -0.5491318      0.3567717      -0.4424222
686      -0.5489364      0.3564561      -0.4422051
686      -0.5489364      0.3564561      -0.4422051
686      -0.5489573      0.3560654      -0.4422287
686      -0.548936      0.3558722      -0.4421476
686      -0.5490202      0.3556564      -0.4421818
686      -0.5495126      0.3548911      -0.4423915
686      -0.5497028      0.3541791      -0.4424688
686      -0.5497028      0.3541791      -0.4424688
686      -0.5504708      0.3528701      -0.4429114
686      -0.5507025      0.3525861      -0.443104
686      -0.5511198      0.3517914      -0.4432907
686      -0.5513894      0.3512925      -0.4434341
686      -0.5516278      0.3509683      -0.4434621
686      -0.5518033      0.3507431      -0.4435099
686      -0.5517696      0.3508759      -0.4433609
686      -0.5515587      0.3512667      -0.4430653
686      -0.5515587      0.3512667      -0.4430653
686      -0.5517072      0.353513      -0.4432392
686      -0.551355      0.3562628      -0.4435292
686      -0.5513238      0.3580338      -0.4437926
686      -0.5511369      0.3599009      -0.4441647
686      -0.5511613      0.3617911      -0.4446183
686      -0.5509481      0.3641958      -0.4451615
686      -0.5509346      0.3666169      -0.4459045
686      -0.5507273      0.3693374      -0.4466194
686      -0.550713      0.3696405      -0.446725
686      -0.5504391      0.3789941      -0.4493503
686      -0.5502419      0.3828988      -0.4504786
686      -0.5499913      0.3869746      -0.4518148
686      -0.5496581      0.3909902      -0.4531301
686      -0.5492772      0.3956875      -0.4545772
686      -0.5486882      0.4006596      -0.456317
686      -0.5479792      0.4087495      -0.4592777
686      -0.5478782      0.4101724      -0.4598019
686      -0.5472639      0.4152482      -0.4617967
686      -0.5458905      0.424192      -0.4654753
686      -0.5449973      0.4297055      -0.467843
686      -0.5435121      0.4396832      -0.472025
686      -0.5424002      0.4458968      -0.4745683
686      -0.541324      0.4521563      -0.4773872
686      -0.5401189      0.4585679      -0.4802836
686      -0.5387468      0.4653366      -0.4834008
686      -0.5375671      0.4719998      -0.4866273
686      -0.5352338      0.4829759      -0.4923332
686      -0.5338812      0.4902332      -0.4960527
686      -0.5326917      0.4972734      -0.4997083
686      -0.5311391      0.5047215      -0.5035179
686      -0.5297749      0.5123013      -0.5072834
686      -0.5283148      0.5198277      -0.5108564
686      -0.5268643      0.5281752      -0.5146594
686      -0.5242401      0.5413129      -0.5195718
686      -0.5234567      0.545597      -0.5215042
686      -0.5207921      0.5594193      -0.5260684
686      -0.5189952      0.5685222      -0.5292179
686      -0.5181098      0.5732797      -0.5312925
686      -0.5163287      0.5828688      -0.5343997
686      -0.5144423      0.5922583      -0.5374128
