2023-05-29T17:05:39Z
 
Index_No.     Time_Stamp
713      398.4164
713      398.4275
713      398.4387
713      398.4496
713      398.4603
713      398.4713
713      398.4829
713      398.4937
713      398.5049
713      398.5157
713      398.5267
713      398.5377
713      398.5495
713      398.5608
713      398.5719
713      398.5821
713      398.5932
713      398.6055
713      398.616
713      398.627
713      398.6383
713      398.6489
713      398.6599
713      398.671
713      398.6822
713      398.6931
713      398.705
713      398.7159
713      398.7269
713      398.7381
713      398.7488
713      398.7599
713      398.7707
713      398.7821
713      398.7932
713      398.8054
713      398.815
713      398.8271
713      398.8385
713      398.8492
713      398.8602
713      398.8708
713      398.8817
713      398.8938
713      398.9049
713      398.9157
713      398.9266
713      398.9378
713      398.9489
713      398.9598
713      398.9708
713      398.9822
713      398.9935
713      399.0047
713      399.0151
713      399.0267
713      399.0378
713      399.0495
713      399.0608
713      399.0719
713      399.0827
713      399.0934
713      399.1058
713      399.1157
713      399.1272
713      399.1383
713      399.149
713      399.1602
713      399.171
713      399.1823
713      399.1933
713      399.2045
713      399.2154
713      399.2264
713      399.2386
713      399.2492
713      399.2607
713      399.2712
713      399.282
713      399.2934
713      399.3056
713      399.3153
713      399.3264
713      399.3375
713      399.3493
713      399.3606
713      399.3716
713      399.3821
713      399.3932
713      399.4041
713      399.4152
713      399.4276
713      399.4384
713      399.4492
713      399.4605
713      399.4716
713      399.482
713      399.4932
713      399.5047
713      399.5156
713      399.527
713      399.5378
713      399.5489
713      399.5607
713      399.5711
713      399.5827
713      399.5935
713      399.6044
713      399.6165
713      399.6261
713      399.6386
713      399.6501
713      399.6602
713      399.6716
713      399.6818
713      399.6942
713      399.7064
713      399.7159
713      399.7272
713      399.7379
713      399.7493
713      399.7603
713      399.7715
713      399.7825
713      399.7948
713      399.8047
713      399.8156
713      399.827
713      399.8388
713      399.8498
713      399.861
713      399.8734
713      399.8822
713      399.8938
713      399.9051
713      399.9167
713      399.928
713      399.9388
713      399.95
713      399.961
713      399.9721
713      399.983
713      399.9942
713      400.005
713      400.0166
713      400.0279
713      400.0388
713      400.05
713      400.0615
713      400.0719
713      400.0829
713      400.0943
713      400.105
713      400.1157
713      400.1281
713      400.1391
713      400.15
713      400.1612
713      400.1717
713      400.1827
713      400.194
713      400.2052
713      400.2166
713      400.227
713      400.2381
713      400.2495
713      400.2614
713      400.2725
713      400.3098
713      400.3185
713      400.3279
713      400.3388
713      400.3495
713      400.3608
713      400.3717
713      400.3831
713      400.3942
713      400.4053
713      400.4163
713      400.4271
713      400.4384
713      400.4494
713      400.4614
713      400.4725
713      400.4826
713      400.4939
713      400.5047
713      400.5169
713      400.528
713      400.5387
713      400.5499
713      400.5606
713      400.5716
713      400.5828
713      400.5938
713      400.6049
713      400.6166
713      400.628
713      400.6387
713      400.6495
713      400.661
713      400.6717
713      400.6826
713      400.6938
713      400.7058
713      400.7167
713      400.7275
713      400.7387
713      400.7496
713      400.7606
713      400.7717
713      400.7822
713      400.7944
713      400.8058
713      400.8163
713      400.8274
713      400.8384
713      400.8492
713      400.8604
713      400.8716
713      400.8829
713      400.8934
713      400.905
713      400.9166
713      400.9274
713      400.9385
713      400.9494
713      400.9605
713      400.9718
713      400.9829
713      400.9937
713      401.0049
713      401.0157
713      401.0269
713      401.0391
713      401.0496
713      401.0608
713      401.0717
713      401.0829
713      401.0939
713      401.1056
713      401.1159
713      401.127
713      401.1389
713      401.1498
713      401.1607
713      401.1717
713      401.1833
713      401.194
713      401.2051
713      401.2162
713      401.2267
713      401.239
713      401.2498
713      401.2609
713      401.2722
713      401.2827
713      401.2936
713      401.306
713      401.3164
713      401.3276
713      401.339
713      401.3494
713      401.3605
713      401.3722
713      401.3828
713      401.3939
713      401.4052
713      401.4165
713      401.4274
713      401.4391
713      401.4496
713      401.4604
713      401.4717
713      401.4833
713      401.4946
713      401.5068
713      401.5172
713      401.5285
713      401.5398
713      401.55
713      401.5609
713      401.5719
713      401.5844
713      401.5956
713      401.6057
713      401.6174
713      401.628
713      401.6392
713      401.6494
713      401.6608
713      401.6724
713      401.6827
713      401.6937
713      401.7049
713      401.7165
713      401.7268
713      401.7389
713      401.7499
713      401.76
713      401.7722
713      401.7828
713      401.7937
713      401.805
713      401.8159
713      401.8278
713      401.8388
713      401.8498
713      401.8609
713      401.8721
713      401.8824
713      401.8935
713      401.9056
713      401.9166
713      401.9273
713      401.9387
713      401.9498
713      401.9605
713      401.9721
713      401.9829
713      401.9937
713      402.0049
713      402.0158
713      402.028
713      402.0386
713      402.0501
713      402.0607
713      402.0715
713      402.0831
713      402.0937
713      402.1047
713      402.1162
713      402.1274
713      402.1387
713      402.1497
713      402.1607
713      402.1718
713      402.1833
713      402.1937
713      402.2049
713      402.2157
713      402.2275
713      402.2388
713      402.2497
713      402.2606
713      402.2717
713      402.283
713      402.2938
713      402.3049
713      402.3159
713      402.3268
713      402.3378
713      402.3499
713      402.3609
713      402.3719
713      402.3827
713      402.3932
713      402.4051
713      402.4166
713      402.4274
713      402.4387
713      402.4496
713      402.4603
713      402.4713
713      402.4826
713      402.4937
713      402.5045
713      402.5159
713      402.5277
713      402.5385
713      402.5499
713      402.5604
713      402.5714
713      402.5829
713      402.5934
713      402.6057
713      402.6167
713      402.6275
713      402.6385
713      402.6501
713      402.661
713      402.6719
713      402.6824
713      402.6935
713      402.7046
713      402.7168
713      402.7274
713      402.7387
713      402.7495
713      402.7602
713      402.7713
713      402.7839
713      402.7932
713      402.8045
713      402.8154
713      402.8272
713      402.8387
713      402.8504
713      402.8599
713      402.8712
713      402.882
713      402.8932
713      402.9051
713      402.9161
713      402.927
713      402.9388
713      402.9487
713      402.9599
713      402.9713
713      402.9819
713      402.9938
713      403.0051
713      403.0157
713      403.0267
713      403.0379
713      403.0487
713      403.0597
713      403.0707
713      403.082
713      403.0938
713      403.1051
713      403.1158
713      403.1266
713      403.1377
713      403.1486
713      403.1597
713      403.1708
713      403.1815
713      403.1927
713      403.2048
713      403.2157
713      403.2267
713      403.2376
713      403.2488
713      403.2596
713      403.2709
713      403.2818
713      403.2932
713      403.3053
713      403.3158
713      403.327
713      403.3379
713      403.349
713      403.3598
713      403.3711
713      403.3817
713      403.3927
713      403.4057
713      403.4157
713      403.4267
713      403.4381
713      403.4487
713      403.4598
713      403.4707
713      403.4818
713      403.493
713      403.5061
713      403.5161
713      403.5271
713      403.5382
713      403.549
713      403.5601
713      403.571
713      403.5819
713      403.5929
713      403.6042
713      403.6151
713      403.6273
713      403.6382
713      403.6494
713      403.6602
713      403.6711
713      403.6819
713      403.6934
713      403.7054
713      403.7165
713      403.7275
713      403.7381
713      403.7499
713      403.7601
713      403.7713
713      403.7822
713      403.7943
713      403.8059
713      403.8164
713      403.8278
713      403.8389
713      403.8494
713      403.8602
713      403.8719
713      403.8831
